fecha,mes,anio,servicio,tipo_pago,afluencia
2022-01-28,Enero,2022,Atenea,Boleto,14116
2022-01-28,Enero,2022,Atenea,Prepago,0
2022-01-28,Enero,2022,Atenea,Gratuidad,2440
2022-01-29,Enero,2022,Atenea,Boleto,5996
2022-01-29,Enero,2022,Atenea,Prepago,0
2022-01-29,Enero,2022,Atenea,Gratuidad,1037
2022-01-30,Enero,2022,Atenea,Boleto,2592
2022-01-30,Enero,2022,Atenea,Prepago,0
2022-01-30,Enero,2022,Atenea,Gratuidad,448
2022-01-31,Enero,2022,Atenea,Boleto,15103
2022-01-31,Enero,2022,Atenea,Prepago,0
2022-01-31,Enero,2022,Atenea,Gratuidad,2611
2022-02-01,Febrero,2022,Atenea,Boleto,14989
2022-02-01,Febrero,2022,Atenea,Prepago,0
2022-02-01,Febrero,2022,Atenea,Gratuidad,3748
2022-02-02,Febrero,2022,Atenea,Boleto,13491
2022-02-02,Febrero,2022,Atenea,Prepago,0
2022-02-02,Febrero,2022,Atenea,Gratuidad,3374
2022-02-03,Febrero,2022,Atenea,Boleto,14557
2022-02-03,Febrero,2022,Atenea,Prepago,0
2022-02-03,Febrero,2022,Atenea,Gratuidad,3640
2022-02-04,Febrero,2022,Atenea,Boleto,13411
2022-02-04,Febrero,2022,Atenea,Prepago,0
2022-02-04,Febrero,2022,Atenea,Gratuidad,3353
2022-02-05,Febrero,2022,Atenea,Boleto,5734
2022-02-05,Febrero,2022,Atenea,Prepago,0
2022-02-05,Febrero,2022,Atenea,Gratuidad,1433
2022-02-06,Febrero,2022,Atenea,Boleto,2412
2022-02-06,Febrero,2022,Atenea,Prepago,0
2022-02-06,Febrero,2022,Atenea,Gratuidad,604
2022-02-07,Febrero,2022,Atenea,Boleto,4079
2022-02-07,Febrero,2022,Atenea,Prepago,0
2022-02-07,Febrero,2022,Atenea,Gratuidad,1021
2022-02-08,Febrero,2022,Atenea,Boleto,11709
2022-02-08,Febrero,2022,Atenea,Prepago,0
2022-02-08,Febrero,2022,Atenea,Gratuidad,2929
2022-02-09,Febrero,2022,Atenea,Boleto,12019
2022-02-09,Febrero,2022,Atenea,Prepago,0
2022-02-09,Febrero,2022,Atenea,Gratuidad,3005
2022-02-10,Febrero,2022,Atenea,Boleto,11638
2022-02-10,Febrero,2022,Atenea,Prepago,0
2022-02-10,Febrero,2022,Atenea,Gratuidad,2909
2022-02-11,Febrero,2022,Atenea,Boleto,12290
2022-02-11,Febrero,2022,Atenea,Prepago,0
2022-02-11,Febrero,2022,Atenea,Gratuidad,3074
2022-02-12,Febrero,2022,Atenea,Boleto,3275
2022-02-12,Febrero,2022,Atenea,Prepago,0
2022-02-12,Febrero,2022,Atenea,Gratuidad,819
2022-02-13,Febrero,2022,Atenea,Boleto,2523
2022-02-13,Febrero,2022,Atenea,Prepago,0
2022-02-13,Febrero,2022,Atenea,Gratuidad,631
2022-02-14,Febrero,2022,Atenea,Boleto,12891
2022-02-14,Febrero,2022,Atenea,Prepago,0
2022-02-14,Febrero,2022,Atenea,Gratuidad,3224
2022-02-15,Febrero,2022,Atenea,Boleto,14895
2022-02-15,Febrero,2022,Atenea,Prepago,0
2022-02-15,Febrero,2022,Atenea,Gratuidad,3724
2022-02-16,Febrero,2022,Atenea,Boleto,13719
2022-02-16,Febrero,2022,Atenea,Prepago,0
2022-02-16,Febrero,2022,Atenea,Gratuidad,3430
2022-02-17,Febrero,2022,Atenea,Boleto,14288
2022-02-17,Febrero,2022,Atenea,Prepago,0
2022-02-17,Febrero,2022,Atenea,Gratuidad,3573
2022-02-18,Febrero,2022,Atenea,Boleto,13850
2022-02-18,Febrero,2022,Atenea,Prepago,0
2022-02-18,Febrero,2022,Atenea,Gratuidad,3463
2022-02-19,Febrero,2022,Atenea,Boleto,5530
2022-02-19,Febrero,2022,Atenea,Prepago,0
2022-02-19,Febrero,2022,Atenea,Gratuidad,1383
2022-02-20,Febrero,2022,Atenea,Boleto,3493
2022-02-20,Febrero,2022,Atenea,Prepago,0
2022-02-20,Febrero,2022,Atenea,Gratuidad,873
2022-02-21,Febrero,2022,Atenea,Boleto,13672
2022-02-21,Febrero,2022,Atenea,Prepago,0
2022-02-21,Febrero,2022,Atenea,Gratuidad,3419
2022-02-22,Febrero,2022,Atenea,Boleto,14553
2022-02-22,Febrero,2022,Atenea,Prepago,0
2022-02-22,Febrero,2022,Atenea,Gratuidad,3640
2022-02-23,Febrero,2022,Atenea,Boleto,14947
2022-02-23,Febrero,2022,Atenea,Prepago,0
2022-02-23,Febrero,2022,Atenea,Gratuidad,3736
2022-02-24,Febrero,2022,Atenea,Boleto,14076
2022-02-24,Febrero,2022,Atenea,Prepago,0
2022-02-24,Febrero,2022,Atenea,Gratuidad,3519
2022-02-25,Febrero,2022,Atenea,Boleto,14325
2022-02-25,Febrero,2022,Atenea,Prepago,0
2022-02-25,Febrero,2022,Atenea,Gratuidad,3583
2022-02-26,Febrero,2022,Atenea,Boleto,5784
2022-02-26,Febrero,2022,Atenea,Prepago,0
2022-02-26,Febrero,2022,Atenea,Gratuidad,1446
2022-02-27,Febrero,2022,Atenea,Boleto,3411
2022-02-27,Febrero,2022,Atenea,Prepago,0
2022-02-27,Febrero,2022,Atenea,Gratuidad,854
2022-02-28,Febrero,2022,Atenea,Boleto,15850
2022-02-28,Febrero,2022,Atenea,Prepago,0
2022-02-28,Febrero,2022,Atenea,Gratuidad,3963
2022-03-01,Marzo,2022,Atenea,Boleto,15756
2022-03-01,Marzo,2022,Atenea,Prepago,0
2022-03-01,Marzo,2022,Atenea,Gratuidad,5456
2022-03-02,Marzo,2022,Atenea,Boleto,13833
2022-03-02,Marzo,2022,Atenea,Prepago,0
2022-03-02,Marzo,2022,Atenea,Gratuidad,4789
2022-03-03,Marzo,2022,Atenea,Boleto,16174
2022-03-03,Marzo,2022,Atenea,Prepago,0
2022-03-03,Marzo,2022,Atenea,Gratuidad,5600
2022-03-04,Marzo,2022,Atenea,Boleto,15772
2022-03-04,Marzo,2022,Atenea,Prepago,0
2022-03-04,Marzo,2022,Atenea,Gratuidad,5462
2022-03-05,Marzo,2022,Atenea,Boleto,6645
2022-03-05,Marzo,2022,Atenea,Prepago,0
2022-03-05,Marzo,2022,Atenea,Gratuidad,2300
2022-03-06,Marzo,2022,Atenea,Boleto,4372
2022-03-06,Marzo,2022,Atenea,Prepago,0
2022-03-06,Marzo,2022,Atenea,Gratuidad,1514
2022-03-07,Marzo,2022,Atenea,Boleto,16887
2022-03-07,Marzo,2022,Atenea,Prepago,0
2022-03-07,Marzo,2022,Atenea,Gratuidad,5847
2022-03-08,Marzo,2022,Atenea,Boleto,12477
2022-03-08,Marzo,2022,Atenea,Prepago,0
2022-03-08,Marzo,2022,Atenea,Gratuidad,4320
2022-03-09,Marzo,2022,Atenea,Boleto,16772
2022-03-09,Marzo,2022,Atenea,Prepago,0
2022-03-09,Marzo,2022,Atenea,Gratuidad,5808
2022-03-10,Marzo,2022,Atenea,Boleto,16891
2022-03-10,Marzo,2022,Atenea,Prepago,0
2022-03-10,Marzo,2022,Atenea,Gratuidad,5849
2022-03-11,Marzo,2022,Atenea,Boleto,16442
2022-03-11,Marzo,2022,Atenea,Prepago,0
2022-03-11,Marzo,2022,Atenea,Gratuidad,5694
2022-03-12,Marzo,2022,Atenea,Boleto,8160
2022-03-12,Marzo,2022,Atenea,Prepago,0
2022-03-12,Marzo,2022,Atenea,Gratuidad,2826
2022-03-13,Marzo,2022,Atenea,Boleto,5270
2022-03-13,Marzo,2022,Atenea,Prepago,0
2022-03-13,Marzo,2022,Atenea,Gratuidad,1824
2022-03-14,Marzo,2022,Atenea,Boleto,15654
2022-03-14,Marzo,2022,Atenea,Prepago,0
2022-03-14,Marzo,2022,Atenea,Gratuidad,5420
2022-03-15,Marzo,2022,Atenea,Boleto,16078
2022-03-15,Marzo,2022,Atenea,Prepago,0
2022-03-15,Marzo,2022,Atenea,Gratuidad,5568
2022-03-16,Marzo,2022,Atenea,Boleto,16655
2022-03-16,Marzo,2022,Atenea,Prepago,0
2022-03-16,Marzo,2022,Atenea,Gratuidad,5767
2022-03-17,Marzo,2022,Atenea,Boleto,15174
2022-03-17,Marzo,2022,Atenea,Prepago,0
2022-03-17,Marzo,2022,Atenea,Gratuidad,5254
2022-03-18,Marzo,2022,Atenea,Boleto,12925
2022-03-18,Marzo,2022,Atenea,Prepago,0
2022-03-18,Marzo,2022,Atenea,Gratuidad,4476
2022-03-19,Marzo,2022,Atenea,Boleto,5795
2022-03-19,Marzo,2022,Atenea,Prepago,0
2022-03-19,Marzo,2022,Atenea,Gratuidad,2007
2022-03-20,Marzo,2022,Atenea,Boleto,3046
2022-03-20,Marzo,2022,Atenea,Prepago,0
2022-03-20,Marzo,2022,Atenea,Gratuidad,1055
2022-03-21,Marzo,2022,Atenea,Boleto,5309
2022-03-21,Marzo,2022,Atenea,Prepago,0
2022-03-21,Marzo,2022,Atenea,Gratuidad,1838
2022-03-22,Marzo,2022,Atenea,Boleto,12550
2022-03-22,Marzo,2022,Atenea,Prepago,0
2022-03-22,Marzo,2022,Atenea,Gratuidad,4345
2022-03-23,Marzo,2022,Atenea,Boleto,12992
2022-03-23,Marzo,2022,Atenea,Prepago,0
2022-03-23,Marzo,2022,Atenea,Gratuidad,4499
2022-03-24,Marzo,2022,Atenea,Boleto,13523
2022-03-24,Marzo,2022,Atenea,Prepago,0
2022-03-24,Marzo,2022,Atenea,Gratuidad,4683
2022-03-25,Marzo,2022,Atenea,Boleto,10030
2022-03-25,Marzo,2022,Atenea,Prepago,0
2022-03-25,Marzo,2022,Atenea,Gratuidad,3472
2022-03-26,Marzo,2022,Atenea,Boleto,5120
2022-03-26,Marzo,2022,Atenea,Prepago,0
2022-03-26,Marzo,2022,Atenea,Gratuidad,1773
2022-03-27,Marzo,2022,Atenea,Boleto,2116
2022-03-27,Marzo,2022,Atenea,Prepago,0
2022-03-27,Marzo,2022,Atenea,Gratuidad,733
2022-03-28,Marzo,2022,Atenea,Boleto,13580
2022-03-28,Marzo,2022,Atenea,Prepago,0
2022-03-28,Marzo,2022,Atenea,Gratuidad,4702
2022-03-29,Marzo,2022,Atenea,Boleto,14035
2022-03-29,Marzo,2022,Atenea,Prepago,0
2022-03-29,Marzo,2022,Atenea,Gratuidad,4859
2022-03-30,Marzo,2022,Atenea,Boleto,14325
2022-03-30,Marzo,2022,Atenea,Prepago,0
2022-03-30,Marzo,2022,Atenea,Gratuidad,4959
2022-03-31,Marzo,2022,Atenea,Boleto,13721
2022-03-31,Marzo,2022,Atenea,Prepago,0
2022-03-31,Marzo,2022,Atenea,Gratuidad,4752
2022-04-01,Abril,2022,Atenea,Boleto,13668
2022-04-01,Abril,2022,Atenea,Prepago,88
2022-04-01,Abril,2022,Atenea,Gratuidad,3165
2022-04-02,Abril,2022,Atenea,Boleto,6860
2022-04-02,Abril,2022,Atenea,Prepago,14
2022-04-02,Abril,2022,Atenea,Gratuidad,1588
2022-04-03,Abril,2022,Atenea,Boleto,2846
2022-04-03,Abril,2022,Atenea,Prepago,0
2022-04-03,Abril,2022,Atenea,Gratuidad,659
2022-04-04,Abril,2022,Atenea,Boleto,13262
2022-04-04,Abril,2022,Atenea,Prepago,62
2022-04-04,Abril,2022,Atenea,Gratuidad,3071
2022-04-05,Abril,2022,Atenea,Boleto,12759
2022-04-05,Abril,2022,Atenea,Prepago,80
2022-04-05,Abril,2022,Atenea,Gratuidad,2954
2022-04-06,Abril,2022,Atenea,Boleto,12932
2022-04-06,Abril,2022,Atenea,Prepago,71
2022-04-06,Abril,2022,Atenea,Gratuidad,2994
2022-04-07,Abril,2022,Atenea,Boleto,14416
2022-04-07,Abril,2022,Atenea,Prepago,75
2022-04-07,Abril,2022,Atenea,Gratuidad,3337
2022-04-08,Abril,2022,Atenea,Boleto,11291
2022-04-08,Abril,2022,Atenea,Prepago,29
2022-04-08,Abril,2022,Atenea,Gratuidad,2615
2022-04-09,Abril,2022,Atenea,Boleto,4228
2022-04-09,Abril,2022,Atenea,Prepago,0
2022-04-09,Abril,2022,Atenea,Gratuidad,980
2022-04-10,Abril,2022,Atenea,Boleto,2163
2022-04-10,Abril,2022,Atenea,Prepago,0
2022-04-10,Abril,2022,Atenea,Gratuidad,500
2022-04-11,Abril,2022,Atenea,Boleto,9341
2022-04-11,Abril,2022,Atenea,Prepago,24
2022-04-11,Abril,2022,Atenea,Gratuidad,2162
2022-04-12,Abril,2022,Atenea,Boleto,8029
2022-04-12,Abril,2022,Atenea,Prepago,36
2022-04-12,Abril,2022,Atenea,Gratuidad,1860
2022-04-13,Abril,2022,Atenea,Boleto,9965
2022-04-13,Abril,2022,Atenea,Prepago,29
2022-04-13,Abril,2022,Atenea,Gratuidad,2308
2022-04-14,Abril,2022,Atenea,Boleto,3958
2022-04-14,Abril,2022,Atenea,Prepago,0
2022-04-14,Abril,2022,Atenea,Gratuidad,917
2022-04-15,Abril,2022,Atenea,Boleto,3803
2022-04-15,Abril,2022,Atenea,Prepago,0
2022-04-15,Abril,2022,Atenea,Gratuidad,881
2022-04-16,Abril,2022,Atenea,Boleto,2481
2022-04-16,Abril,2022,Atenea,Prepago,20
2022-04-16,Abril,2022,Atenea,Gratuidad,575
2022-04-17,Abril,2022,Atenea,Boleto,2628
2022-04-17,Abril,2022,Atenea,Prepago,0
2022-04-17,Abril,2022,Atenea,Gratuidad,609
2022-04-18,Abril,2022,Atenea,Boleto,8840
2022-04-18,Abril,2022,Atenea,Prepago,44
2022-04-18,Abril,2022,Atenea,Gratuidad,2047
2022-04-19,Abril,2022,Atenea,Boleto,9906
2022-04-19,Abril,2022,Atenea,Prepago,19
2022-04-19,Abril,2022,Atenea,Gratuidad,2293
2022-04-20,Abril,2022,Atenea,Boleto,9683
2022-04-20,Abril,2022,Atenea,Prepago,11
2022-04-20,Abril,2022,Atenea,Gratuidad,2242
2022-04-21,Abril,2022,Atenea,Boleto,10952
2022-04-21,Abril,2022,Atenea,Prepago,42
2022-04-21,Abril,2022,Atenea,Gratuidad,2538
2022-04-22,Abril,2022,Atenea,Boleto,11260
2022-04-22,Abril,2022,Atenea,Prepago,29
2022-04-22,Abril,2022,Atenea,Gratuidad,2609
2022-04-23,Abril,2022,Atenea,Boleto,3326
2022-04-23,Abril,2022,Atenea,Prepago,12
2022-04-23,Abril,2022,Atenea,Gratuidad,769
2022-04-24,Abril,2022,Atenea,Boleto,2229
2022-04-24,Abril,2022,Atenea,Prepago,0
2022-04-24,Abril,2022,Atenea,Gratuidad,515
2022-04-25,Abril,2022,Atenea,Boleto,12038
2022-04-25,Abril,2022,Atenea,Prepago,48
2022-04-25,Abril,2022,Atenea,Gratuidad,2787
2022-04-26,Abril,2022,Atenea,Boleto,12695
2022-04-26,Abril,2022,Atenea,Prepago,45
2022-04-26,Abril,2022,Atenea,Gratuidad,2939
2022-04-27,Abril,2022,Atenea,Boleto,13206
2022-04-27,Abril,2022,Atenea,Prepago,7
2022-04-27,Abril,2022,Atenea,Gratuidad,3058
2022-04-28,Abril,2022,Atenea,Boleto,14209
2022-04-28,Abril,2022,Atenea,Prepago,14
2022-04-28,Abril,2022,Atenea,Gratuidad,3290
2022-04-29,Abril,2022,Atenea,Boleto,11863
2022-04-29,Abril,2022,Atenea,Prepago,8
2022-04-29,Abril,2022,Atenea,Gratuidad,2747
2022-04-30,Abril,2022,Atenea,Boleto,5572
2022-04-30,Abril,2022,Atenea,Prepago,0
2022-04-30,Abril,2022,Atenea,Gratuidad,1290
2022-01-01,Enero,2022,Ecoatenea,Boleto,0
2022-01-01,Enero,2022,Ecoatenea,Prepago,0
2022-01-01,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-02,Enero,2022,Ecoatenea,Boleto,0
2022-01-02,Enero,2022,Ecoatenea,Prepago,0
2022-01-02,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-03,Enero,2022,Ecoatenea,Boleto,800
2022-01-03,Enero,2022,Ecoatenea,Prepago,0
2022-01-03,Enero,2022,Ecoatenea,Gratuidad,138
2022-01-04,Enero,2022,Ecoatenea,Boleto,2389
2022-01-04,Enero,2022,Ecoatenea,Prepago,0
2022-01-04,Enero,2022,Ecoatenea,Gratuidad,413
2022-01-05,Enero,2022,Ecoatenea,Boleto,1695
2022-01-05,Enero,2022,Ecoatenea,Prepago,0
2022-01-05,Enero,2022,Ecoatenea,Gratuidad,293
2022-01-06,Enero,2022,Ecoatenea,Boleto,2033
2022-01-06,Enero,2022,Ecoatenea,Prepago,0
2022-01-06,Enero,2022,Ecoatenea,Gratuidad,351
2022-01-07,Enero,2022,Ecoatenea,Boleto,1960
2022-01-07,Enero,2022,Ecoatenea,Prepago,0
2022-01-07,Enero,2022,Ecoatenea,Gratuidad,339
2022-01-08,Enero,2022,Ecoatenea,Boleto,0
2022-01-08,Enero,2022,Ecoatenea,Prepago,0
2022-01-08,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-09,Enero,2022,Ecoatenea,Boleto,0
2022-01-09,Enero,2022,Ecoatenea,Prepago,0
2022-01-09,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-10,Enero,2022,Ecoatenea,Boleto,2483
2022-01-10,Enero,2022,Ecoatenea,Prepago,0
2022-01-10,Enero,2022,Ecoatenea,Gratuidad,429
2022-01-11,Enero,2022,Ecoatenea,Boleto,1618
2022-01-11,Enero,2022,Ecoatenea,Prepago,0
2022-01-11,Enero,2022,Ecoatenea,Gratuidad,280
2022-01-12,Enero,2022,Ecoatenea,Boleto,2928
2022-01-12,Enero,2022,Ecoatenea,Prepago,0
2022-01-12,Enero,2022,Ecoatenea,Gratuidad,506
2022-01-13,Enero,2022,Ecoatenea,Boleto,1792
2022-01-13,Enero,2022,Ecoatenea,Prepago,0
2022-01-13,Enero,2022,Ecoatenea,Gratuidad,310
2022-01-14,Enero,2022,Ecoatenea,Boleto,2337
2022-01-14,Enero,2022,Ecoatenea,Prepago,0
2022-01-14,Enero,2022,Ecoatenea,Gratuidad,404
2022-01-15,Enero,2022,Ecoatenea,Boleto,0
2022-01-15,Enero,2022,Ecoatenea,Prepago,0
2022-01-15,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-16,Enero,2022,Ecoatenea,Boleto,0
2022-01-16,Enero,2022,Ecoatenea,Prepago,0
2022-01-16,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-17,Enero,2022,Ecoatenea,Boleto,2013
2022-01-17,Enero,2022,Ecoatenea,Prepago,0
2022-01-17,Enero,2022,Ecoatenea,Gratuidad,348
2022-01-18,Enero,2022,Ecoatenea,Boleto,2252
2022-01-18,Enero,2022,Ecoatenea,Prepago,0
2022-01-18,Enero,2022,Ecoatenea,Gratuidad,389
2022-01-19,Enero,2022,Ecoatenea,Boleto,3596
2022-01-19,Enero,2022,Ecoatenea,Prepago,0
2022-01-19,Enero,2022,Ecoatenea,Gratuidad,622
2022-01-20,Enero,2022,Ecoatenea,Boleto,3555
2022-01-20,Enero,2022,Ecoatenea,Prepago,0
2022-01-20,Enero,2022,Ecoatenea,Gratuidad,615
2022-01-21,Enero,2022,Ecoatenea,Boleto,2272
2022-01-21,Enero,2022,Ecoatenea,Prepago,0
2022-01-21,Enero,2022,Ecoatenea,Gratuidad,393
2022-01-22,Enero,2022,Ecoatenea,Boleto,641
2022-01-22,Enero,2022,Ecoatenea,Prepago,0
2022-01-22,Enero,2022,Ecoatenea,Gratuidad,111
2022-01-23,Enero,2022,Ecoatenea,Boleto,0
2022-01-23,Enero,2022,Ecoatenea,Prepago,0
2022-01-23,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-24,Enero,2022,Ecoatenea,Boleto,2844
2022-01-24,Enero,2022,Ecoatenea,Prepago,0
2022-01-24,Enero,2022,Ecoatenea,Gratuidad,492
2022-01-25,Enero,2022,Ecoatenea,Boleto,2194
2022-01-25,Enero,2022,Ecoatenea,Prepago,0
2022-01-25,Enero,2022,Ecoatenea,Gratuidad,379
2022-01-26,Enero,2022,Ecoatenea,Boleto,2637
2022-01-26,Enero,2022,Ecoatenea,Prepago,0
2022-01-26,Enero,2022,Ecoatenea,Gratuidad,456
2022-01-27,Enero,2022,Ecoatenea,Boleto,2526
2022-01-27,Enero,2022,Ecoatenea,Prepago,0
2022-01-27,Enero,2022,Ecoatenea,Gratuidad,437
2022-01-28,Enero,2022,Ecoatenea,Boleto,2876
2022-01-28,Enero,2022,Ecoatenea,Prepago,0
2022-01-28,Enero,2022,Ecoatenea,Gratuidad,497
2022-01-29,Enero,2022,Ecoatenea,Boleto,822
2022-01-29,Enero,2022,Ecoatenea,Prepago,0
2022-01-29,Enero,2022,Ecoatenea,Gratuidad,142
2022-01-30,Enero,2022,Ecoatenea,Boleto,0
2022-01-30,Enero,2022,Ecoatenea,Prepago,0
2022-01-30,Enero,2022,Ecoatenea,Gratuidad,0
2022-01-31,Enero,2022,Ecoatenea,Boleto,2266
2022-01-31,Enero,2022,Ecoatenea,Prepago,0
2022-01-31,Enero,2022,Ecoatenea,Gratuidad,392
2022-02-01,Febrero,2022,Ecoatenea,Boleto,2463
2022-02-01,Febrero,2022,Ecoatenea,Prepago,0
2022-02-01,Febrero,2022,Ecoatenea,Gratuidad,616
2022-02-02,Febrero,2022,Ecoatenea,Boleto,2870
2022-02-02,Febrero,2022,Ecoatenea,Prepago,0
2022-02-02,Febrero,2022,Ecoatenea,Gratuidad,718
2022-02-03,Febrero,2022,Ecoatenea,Boleto,2773
2022-02-03,Febrero,2022,Ecoatenea,Prepago,0
2022-02-03,Febrero,2022,Ecoatenea,Gratuidad,693
2022-02-04,Febrero,2022,Ecoatenea,Boleto,1557
2022-02-04,Febrero,2022,Ecoatenea,Prepago,0
2022-02-04,Febrero,2022,Ecoatenea,Gratuidad,389
2022-02-05,Febrero,2022,Ecoatenea,Boleto,1010
2022-02-05,Febrero,2022,Ecoatenea,Prepago,0
2022-02-05,Febrero,2022,Ecoatenea,Gratuidad,253
2022-02-06,Febrero,2022,Ecoatenea,Boleto,848
2022-02-06,Febrero,2022,Ecoatenea,Prepago,0
2022-02-06,Febrero,2022,Ecoatenea,Gratuidad,212
2022-02-07,Febrero,2022,Ecoatenea,Boleto,1172
2022-02-07,Febrero,2022,Ecoatenea,Prepago,0
2022-02-07,Febrero,2022,Ecoatenea,Gratuidad,294
2022-02-08,Febrero,2022,Ecoatenea,Boleto,2439
2022-02-08,Febrero,2022,Ecoatenea,Prepago,0
2022-02-08,Febrero,2022,Ecoatenea,Gratuidad,610
2022-02-09,Febrero,2022,Ecoatenea,Boleto,2140
2022-02-09,Febrero,2022,Ecoatenea,Prepago,0
2022-02-09,Febrero,2022,Ecoatenea,Gratuidad,535
2022-02-10,Febrero,2022,Ecoatenea,Boleto,2034
2022-02-10,Febrero,2022,Ecoatenea,Prepago,0
2022-02-10,Febrero,2022,Ecoatenea,Gratuidad,509
2022-02-11,Febrero,2022,Ecoatenea,Boleto,1892
2022-02-11,Febrero,2022,Ecoatenea,Prepago,0
2022-02-11,Febrero,2022,Ecoatenea,Gratuidad,473
2022-02-12,Febrero,2022,Ecoatenea,Boleto,1203
2022-02-12,Febrero,2022,Ecoatenea,Prepago,0
2022-02-12,Febrero,2022,Ecoatenea,Gratuidad,301
2022-02-13,Febrero,2022,Ecoatenea,Boleto,535
2022-02-13,Febrero,2022,Ecoatenea,Prepago,0
2022-02-13,Febrero,2022,Ecoatenea,Gratuidad,134
2022-02-14,Febrero,2022,Ecoatenea,Boleto,1847
2022-02-14,Febrero,2022,Ecoatenea,Prepago,0
2022-02-14,Febrero,2022,Ecoatenea,Gratuidad,462
2022-02-15,Febrero,2022,Ecoatenea,Boleto,2786
2022-02-15,Febrero,2022,Ecoatenea,Prepago,0
2022-02-15,Febrero,2022,Ecoatenea,Gratuidad,697
2022-02-16,Febrero,2022,Ecoatenea,Boleto,3761
2022-02-16,Febrero,2022,Ecoatenea,Prepago,0
2022-02-16,Febrero,2022,Ecoatenea,Gratuidad,941
2022-02-17,Febrero,2022,Ecoatenea,Boleto,2812
2022-02-17,Febrero,2022,Ecoatenea,Prepago,0
2022-02-17,Febrero,2022,Ecoatenea,Gratuidad,704
2022-02-18,Febrero,2022,Ecoatenea,Boleto,1285
2022-02-18,Febrero,2022,Ecoatenea,Prepago,0
2022-02-18,Febrero,2022,Ecoatenea,Gratuidad,321
2022-02-19,Febrero,2022,Ecoatenea,Boleto,940
2022-02-19,Febrero,2022,Ecoatenea,Prepago,0
2022-02-19,Febrero,2022,Ecoatenea,Gratuidad,235
2022-02-20,Febrero,2022,Ecoatenea,Boleto,574
2022-02-20,Febrero,2022,Ecoatenea,Prepago,0
2022-02-20,Febrero,2022,Ecoatenea,Gratuidad,144
2022-02-21,Febrero,2022,Ecoatenea,Boleto,2109
2022-02-21,Febrero,2022,Ecoatenea,Prepago,0
2022-02-21,Febrero,2022,Ecoatenea,Gratuidad,527
2022-02-22,Febrero,2022,Ecoatenea,Boleto,2802
2022-02-22,Febrero,2022,Ecoatenea,Prepago,0
2022-02-22,Febrero,2022,Ecoatenea,Gratuidad,701
2022-02-23,Febrero,2022,Ecoatenea,Boleto,2232
2022-02-23,Febrero,2022,Ecoatenea,Prepago,0
2022-02-23,Febrero,2022,Ecoatenea,Gratuidad,558
2022-02-24,Febrero,2022,Ecoatenea,Boleto,2544
2022-02-24,Febrero,2022,Ecoatenea,Prepago,0
2022-02-24,Febrero,2022,Ecoatenea,Gratuidad,636
2022-02-25,Febrero,2022,Ecoatenea,Boleto,2522
2022-02-25,Febrero,2022,Ecoatenea,Prepago,0
2022-02-25,Febrero,2022,Ecoatenea,Gratuidad,631
2022-02-26,Febrero,2022,Ecoatenea,Boleto,1755
2022-02-26,Febrero,2022,Ecoatenea,Prepago,0
2022-02-26,Febrero,2022,Ecoatenea,Gratuidad,439
2022-02-27,Febrero,2022,Ecoatenea,Boleto,1001
2022-02-27,Febrero,2022,Ecoatenea,Prepago,0
2022-02-27,Febrero,2022,Ecoatenea,Gratuidad,250
2022-02-28,Febrero,2022,Ecoatenea,Boleto,3197
2022-02-28,Febrero,2022,Ecoatenea,Prepago,0
2022-02-28,Febrero,2022,Ecoatenea,Gratuidad,799
2022-03-01,Marzo,2022,Ecoatenea,Boleto,2231
2022-03-01,Marzo,2022,Ecoatenea,Prepago,0
2022-03-01,Marzo,2022,Ecoatenea,Gratuidad,773
2022-03-02,Marzo,2022,Ecoatenea,Boleto,2156
2022-03-02,Marzo,2022,Ecoatenea,Prepago,0
2022-03-02,Marzo,2022,Ecoatenea,Gratuidad,747
2022-03-03,Marzo,2022,Ecoatenea,Boleto,2316
2022-03-03,Marzo,2022,Ecoatenea,Prepago,0
2022-03-03,Marzo,2022,Ecoatenea,Gratuidad,802
2022-03-04,Marzo,2022,Ecoatenea,Boleto,2268
2022-03-04,Marzo,2022,Ecoatenea,Prepago,0
2022-03-04,Marzo,2022,Ecoatenea,Gratuidad,785
2022-03-05,Marzo,2022,Ecoatenea,Boleto,1820
2022-03-05,Marzo,2022,Ecoatenea,Prepago,0
2022-03-05,Marzo,2022,Ecoatenea,Gratuidad,630
2022-03-06,Marzo,2022,Ecoatenea,Boleto,1438
2022-03-06,Marzo,2022,Ecoatenea,Prepago,0
2022-03-06,Marzo,2022,Ecoatenea,Gratuidad,498
2022-03-07,Marzo,2022,Ecoatenea,Boleto,1287
2022-03-07,Marzo,2022,Ecoatenea,Prepago,0
2022-03-07,Marzo,2022,Ecoatenea,Gratuidad,446
2022-03-08,Marzo,2022,Ecoatenea,Boleto,1166
2022-03-08,Marzo,2022,Ecoatenea,Prepago,0
2022-03-08,Marzo,2022,Ecoatenea,Gratuidad,404
2022-03-09,Marzo,2022,Ecoatenea,Boleto,1033
2022-03-09,Marzo,2022,Ecoatenea,Prepago,0
