fecha,anio,mes,linea,afluencia
10/18/2005,2005,Octubre,Linea 1,150732
10/18/2005,2005,Octubre,Linea 2,0
10/18/2005,2005,Octubre,Linea 4,0
10/19/2005,2005,Octubre,Linea 1,233208
10/19/2005,2005,Octubre,Linea 6,0
10/19/2005,2005,Octubre,Linea 3,0
10/19/2005,2005,Octubre,Linea 7,0
10/19/2005,2005,Octubre,Linea 2,0
10/19/2005,2005,Octubre,Linea 5,0
10/19/2005,2005,Octubre,Linea 4,0
10/20/2005,2005,Octubre,Linea 7,0
10/20/2005,2005,Octubre,Linea 4,0
10/20/2005,2005,Octubre,Linea 2,0
10/20/2005,2005,Octubre,Linea 6,0
10/20/2005,2005,Octubre,Linea 3,0
10/20/2005,2005,Octubre,Linea 1,260360
10/20/2005,2005,Octubre,Linea 5,0
10/21/2005,2005,Octubre,Linea 1,220772
10/21/2005,2005,Octubre,Linea 5,0
10/21/2005,2005,Octubre,Linea 3,0
10/21/2005,2005,Octubre,Linea 7,0
10/21/2005,2005,Octubre,Linea 2,0
10/21/2005,2005,Octubre,Linea 4,0
10/21/2005,2005,Octubre,Linea 6,0
10/22/2005,2005,Octubre,Linea 2,0
10/22/2005,2005,Octubre,Linea 7,0
10/22/2005,2005,Octubre,Linea 1,96299
10/22/2005,2005,Octubre,Linea 5,0
10/22/2005,2005,Octubre,Linea 6,0
10/22/2005,2005,Octubre,Linea 3,0
10/22/2005,2005,Octubre,Linea 4,0
10/23/2005,2005,Octubre,Linea 7,0
10/23/2005,2005,Octubre,Linea 5,0
10/23/2005,2005,Octubre,Linea 1,118423
10/23/2005,2005,Octubre,Linea 3,0
10/23/2005,2005,Octubre,Linea 6,0
10/23/2005,2005,Octubre,Linea 2,0
10/23/2005,2005,Octubre,Linea 4,0
10/24/2005,2005,Octubre,Linea 3,0
10/24/2005,2005,Octubre,Linea 7,0
10/24/2005,2005,Octubre,Linea 1,214043
10/24/2005,2005,Octubre,Linea 5,0
10/24/2005,2005,Octubre,Linea 6,0
10/24/2005,2005,Octubre,Linea 2,0
10/24/2005,2005,Octubre,Linea 4,0
10/25/2005,2005,Octubre,Linea 5,0
10/25/2005,2005,Octubre,Linea 2,0
10/25/2005,2005,Octubre,Linea 6,0
10/25/2005,2005,Octubre,Linea 7,0
10/25/2005,2005,Octubre,Linea 1,218329
10/25/2005,2005,Octubre,Linea 4,0
10/25/2005,2005,Octubre,Linea 3,0
10/26/2005,2005,Octubre,Linea 4,0
10/26/2005,2005,Octubre,Linea 5,0
10/26/2005,2005,Octubre,Linea 6,0
10/26/2005,2005,Octubre,Linea 7,0
10/26/2005,2005,Octubre,Linea 1,223572
10/26/2005,2005,Octubre,Linea 2,0
10/26/2005,2005,Octubre,Linea 3,0
10/27/2005,2005,Octubre,Linea 1,191641
10/27/2005,2005,Octubre,Linea 4,0
10/27/2005,2005,Octubre,Linea 2,0
10/27/2005,2005,Octubre,Linea 3,0
10/27/2005,2005,Octubre,Linea 7,0
10/27/2005,2005,Octubre,Linea 5,0
10/27/2005,2005,Octubre,Linea 6,0
10/28/2005,2005,Octubre,Linea 4,0
10/28/2005,2005,Octubre,Linea 5,0
10/28/2005,2005,Octubre,Linea 6,0
10/28/2005,2005,Octubre,Linea 7,0
10/28/2005,2005,Octubre,Linea 1,247969
10/28/2005,2005,Octubre,Linea 2,0
10/28/2005,2005,Octubre,Linea 3,0
10/29/2005,2005,Octubre,Linea 5,0
10/29/2005,2005,Octubre,Linea 6,0
10/29/2005,2005,Octubre,Linea 7,0
10/29/2005,2005,Octubre,Linea 1,72985
10/29/2005,2005,Octubre,Linea 2,0
10/29/2005,2005,Octubre,Linea 3,0
10/29/2005,2005,Octubre,Linea 4,0
10/30/2005,2005,Octubre,Linea 2,0
10/30/2005,2005,Octubre,Linea 3,0
10/30/2005,2005,Octubre,Linea 6,0
10/30/2005,2005,Octubre,Linea 4,0
10/30/2005,2005,Octubre,Linea 5,0
10/30/2005,2005,Octubre,Linea 7,0
10/30/2005,2005,Octubre,Linea 1,120896
10/31/2005,2005,Octubre,Linea 2,0
10/31/2005,2005,Octubre,Linea 6,0
10/31/2005,2005,Octubre,Linea 1,213697
10/31/2005,2005,Octubre,Linea 5,0
10/31/2005,2005,Octubre,Linea 7,0
10/31/2005,2005,Octubre,Linea 4,0
10/31/2005,2005,Octubre,Linea 3,0
11/1/2005,2005,Noviembre,Linea 5,0
11/1/2005,2005,Noviembre,Linea 6,0
11/1/2005,2005,Noviembre,Linea 7,0
11/1/2005,2005,Noviembre,Linea 1,188716
11/1/2005,2005,Noviembre,Linea 4,0
11/1/2005,2005,Noviembre,Linea 2,0
11/1/2005,2005,Noviembre,Linea 3,0
11/2/2005,2005,Noviembre,Linea 5,0
11/2/2005,2005,Noviembre,Linea 6,0
11/2/2005,2005,Noviembre,Linea 7,0
11/2/2005,2005,Noviembre,Linea 4,0
11/2/2005,2005,Noviembre,Linea 1,106756
11/2/2005,2005,Noviembre,Linea 2,0
11/2/2005,2005,Noviembre,Linea 3,0
11/3/2005,2005,Noviembre,Linea 1,222354
11/3/2005,2005,Noviembre,Linea 7,0
11/3/2005,2005,Noviembre,Linea 2,0
11/3/2005,2005,Noviembre,Linea 5,0
11/3/2005,2005,Noviembre,Linea 6,0
11/3/2005,2005,Noviembre,Linea 4,0
11/3/2005,2005,Noviembre,Linea 3,0
11/4/2005,2005,Noviembre,Linea 1,187477
11/4/2005,2005,Noviembre,Linea 2,0
11/4/2005,2005,Noviembre,Linea 5,0
11/4/2005,2005,Noviembre,Linea 6,0
11/4/2005,2005,Noviembre,Linea 7,0
11/4/2005,2005,Noviembre,Linea 4,0
11/4/2005,2005,Noviembre,Linea 3,0
11/5/2005,2005,Noviembre,Linea 7,0
11/5/2005,2005,Noviembre,Linea 2,0
11/5/2005,2005,Noviembre,Linea 5,0
11/5/2005,2005,Noviembre,Linea 6,0
11/5/2005,2005,Noviembre,Linea 3,0
11/5/2005,2005,Noviembre,Linea 1,157045
11/5/2005,2005,Noviembre,Linea 4,0
11/6/2005,2005,Noviembre,Linea 7,0
11/6/2005,2005,Noviembre,Linea 5,0
11/6/2005,2005,Noviembre,Linea 6,0
11/6/2005,2005,Noviembre,Linea 1,83658
11/6/2005,2005,Noviembre,Linea 3,0
11/6/2005,2005,Noviembre,Linea 2,0
11/6/2005,2005,Noviembre,Linea 4,0
11/7/2005,2005,Noviembre,Linea 7,0
11/7/2005,2005,Noviembre,Linea 4,0
11/7/2005,2005,Noviembre,Linea 1,223459
11/7/2005,2005,Noviembre,Linea 2,0
11/7/2005,2005,Noviembre,Linea 6,0
11/7/2005,2005,Noviembre,Linea 5,0
11/7/2005,2005,Noviembre,Linea 3,0
11/8/2005,2005,Noviembre,Linea 7,0
11/8/2005,2005,Noviembre,Linea 5,0
11/8/2005,2005,Noviembre,Linea 2,0
11/8/2005,2005,Noviembre,Linea 6,0
11/8/2005,2005,Noviembre,Linea 1,162998
11/8/2005,2005,Noviembre,Linea 4,0
11/8/2005,2005,Noviembre,Linea 3,0
11/9/2005,2005,Noviembre,Linea 4,0
11/9/2005,2005,Noviembre,Linea 5,0
11/9/2005,2005,Noviembre,Linea 3,0
11/9/2005,2005,Noviembre,Linea 1,230497
11/9/2005,2005,Noviembre,Linea 6,0
11/9/2005,2005,Noviembre,Linea 7,0
11/9/2005,2005,Noviembre,Linea 2,0
11/10/2005,2005,Noviembre,Linea 2,0
11/10/2005,2005,Noviembre,Linea 3,0
11/10/2005,2005,Noviembre,Linea 5,0
11/10/2005,2005,Noviembre,Linea 6,0
11/10/2005,2005,Noviembre,Linea 4,0
11/10/2005,2005,Noviembre,Linea 7,0
11/10/2005,2005,Noviembre,Linea 1,227223
11/11/2005,2005,Noviembre,Linea 4,0
11/11/2005,2005,Noviembre,Linea 3,0
11/11/2005,2005,Noviembre,Linea 7,0
11/11/2005,2005,Noviembre,Linea 1,235139
11/11/2005,2005,Noviembre,Linea 2,0
11/11/2005,2005,Noviembre,Linea 5,0
11/11/2005,2005,Noviembre,Linea 6,0
11/12/2005,2005,Noviembre,Linea 1,136907
11/12/2005,2005,Noviembre,Linea 7,0
11/12/2005,2005,Noviembre,Linea 2,0
11/12/2005,2005,Noviembre,Linea 5,0
11/12/2005,2005,Noviembre,Linea 6,0
11/12/2005,2005,Noviembre,Linea 4,0
11/12/2005,2005,Noviembre,Linea 3,0
11/13/2005,2005,Noviembre,Linea 4,0
11/13/2005,2005,Noviembre,Linea 2,0
11/13/2005,2005,Noviembre,Linea 1,66944
11/13/2005,2005,Noviembre,Linea 5,0
11/13/2005,2005,Noviembre,Linea 6,0
11/13/2005,2005,Noviembre,Linea 3,0
11/13/2005,2005,Noviembre,Linea 7,0
11/14/2005,2005,Noviembre,Linea 1,237957
11/14/2005,2005,Noviembre,Linea 2,0
11/14/2005,2005,Noviembre,Linea 7,0
11/14/2005,2005,Noviembre,Linea 5,0
11/14/2005,2005,Noviembre,Linea 4,0
11/14/2005,2005,Noviembre,Linea 6,0
11/14/2005,2005,Noviembre,Linea 3,0
11/15/2005,2005,Noviembre,Linea 7,0
11/15/2005,2005,Noviembre,Linea 5,0
11/15/2005,2005,Noviembre,Linea 6,0
11/15/2005,2005,Noviembre,Linea 1,233278
11/15/2005,2005,Noviembre,Linea 2,0
11/15/2005,2005,Noviembre,Linea 3,0
11/15/2005,2005,Noviembre,Linea 4,0
11/16/2005,2005,Noviembre,Linea 1,231373
11/16/2005,2005,Noviembre,Linea 5,0
11/16/2005,2005,Noviembre,Linea 3,0
11/16/2005,2005,Noviembre,Linea 6,0
11/16/2005,2005,Noviembre,Linea 7,0
11/16/2005,2005,Noviembre,Linea 2,0
11/16/2005,2005,Noviembre,Linea 4,0
11/17/2005,2005,Noviembre,Linea 7,0
11/17/2005,2005,Noviembre,Linea 4,0
11/17/2005,2005,Noviembre,Linea 3,0
11/17/2005,2005,Noviembre,Linea 5,0
11/17/2005,2005,Noviembre,Linea 6,0
11/17/2005,2005,Noviembre,Linea 1,240167
11/17/2005,2005,Noviembre,Linea 2,0
11/18/2005,2005,Noviembre,Linea 2,0
11/18/2005,2005,Noviembre,Linea 7,0
11/18/2005,2005,Noviembre,Linea 1,237030
11/18/2005,2005,Noviembre,Linea 4,0
11/18/2005,2005,Noviembre,Linea 5,0
11/18/2005,2005,Noviembre,Linea 6,0
11/18/2005,2005,Noviembre,Linea 3,0
11/19/2005,2005,Noviembre,Linea 7,0
11/19/2005,2005,Noviembre,Linea 1,137233
11/19/2005,2005,Noviembre,Linea 5,0
11/19/2005,2005,Noviembre,Linea 6,0
11/19/2005,2005,Noviembre,Linea 2,0
11/19/2005,2005,Noviembre,Linea 4,0
11/19/2005,2005,Noviembre,Linea 3,0
11/20/2005,2005,Noviembre,Linea 7,0
11/20/2005,2005,Noviembre,Linea 4,0
11/20/2005,2005,Noviembre,Linea 6,0
11/20/2005,2005,Noviembre,Linea 3,0
11/20/2005,2005,Noviembre,Linea 1,65695
11/20/2005,2005,Noviembre,Linea 2,0
11/20/2005,2005,Noviembre,Linea 5,0
11/21/2005,2005,Noviembre,Linea 1,220687
11/21/2005,2005,Noviembre,Linea 5,0
11/21/2005,2005,Noviembre,Linea 7,0
11/21/2005,2005,Noviembre,Linea 3,0
11/21/2005,2005,Noviembre,Linea 6,0
11/21/2005,2005,Noviembre,Linea 2,0
11/21/2005,2005,Noviembre,Linea 4,0
11/22/2005,2005,Noviembre,Linea 1,233665
11/22/2005,2005,Noviembre,Linea 2,0
11/22/2005,2005,Noviembre,Linea 7,0
11/22/2005,2005,Noviembre,Linea 5,0
11/22/2005,2005,Noviembre,Linea 4,0
11/22/2005,2005,Noviembre,Linea 6,0
11/22/2005,2005,Noviembre,Linea 3,0
11/23/2005,2005,Noviembre,Linea 1,241269
11/23/2005,2005,Noviembre,Linea 7,0
11/23/2005,2005,Noviembre,Linea 2,0
11/23/2005,2005,Noviembre,Linea 6,0
11/23/2005,2005,Noviembre,Linea 5,0
11/23/2005,2005,Noviembre,Linea 4,0
11/23/2005,2005,Noviembre,Linea 3,0
11/24/2005,2005,Noviembre,Linea 4,0
11/24/2005,2005,Noviembre,Linea 6,0
11/24/2005,2005,Noviembre,Linea 7,0
11/24/2005,2005,Noviembre,Linea 1,237822
11/24/2005,2005,Noviembre,Linea 5,0
11/24/2005,2005,Noviembre,Linea 3,0
11/24/2005,2005,Noviembre,Linea 2,0
11/25/2005,2005,Noviembre,Linea 1,243386
11/25/2005,2005,Noviembre,Linea 4,0
11/25/2005,2005,Noviembre,Linea 5,0
11/25/2005,2005,Noviembre,Linea 2,0
11/25/2005,2005,Noviembre,Linea 3,0
11/25/2005,2005,Noviembre,Linea 7,0
11/25/2005,2005,Noviembre,Linea 6,0
11/26/2005,2005,Noviembre,Linea 4,0
11/26/2005,2005,Noviembre,Linea 7,0
11/26/2005,2005,Noviembre,Linea 5,0
11/26/2005,2005,Noviembre,Linea 6,0
11/26/2005,2005,Noviembre,Linea 3,0
11/26/2005,2005,Noviembre,Linea 1,108038
11/26/2005,2005,Noviembre,Linea 2,0
11/27/2005,2005,Noviembre,Linea 7,0
11/27/2005,2005,Noviembre,Linea 5,0
11/27/2005,2005,Noviembre,Linea 3,0
11/27/2005,2005,Noviembre,Linea 2,0
11/27/2005,2005,Noviembre,Linea 6,0
11/27/2005,2005,Noviembre,Linea 4,0
11/27/2005,2005,Noviembre,Linea 1,91846
11/28/2005,2005,Noviembre,Linea 7,0
11/28/2005,2005,Noviembre,Linea 3,0
11/28/2005,2005,Noviembre,Linea 5,0
11/28/2005,2005,Noviembre,Linea 4,0
11/28/2005,2005,Noviembre,Linea 6,0
11/28/2005,2005,Noviembre,Linea 1,235465
11/28/2005,2005,Noviembre,Linea 2,0
11/29/2005,2005,Noviembre,Linea 7,0
11/29/2005,2005,Noviembre,Linea 1,232591
11/29/2005,2005,Noviembre,Linea 2,0
11/29/2005,2005,Noviembre,Linea 5,0
11/29/2005,2005,Noviembre,Linea 3,0
11/29/2005,2005,Noviembre,Linea 4,0
11/29/2005,2005,Noviembre,Linea 6,0
11/30/2005,2005,Noviembre,Linea 7,0
11/30/2005,2005,Noviembre,Linea 4,0
11/30/2005,2005,Noviembre,Linea 2,0
11/30/2005,2005,Noviembre,Linea 1,248064
11/30/2005,2005,Noviembre,Linea 3,0
11/30/2005,2005,Noviembre,Linea 5,0
11/30/2005,2005,Noviembre,Linea 6,0
12/1/2005,2005,Diciembre,Linea 1,241326
12/1/2005,2005,Diciembre,Linea 5,0
12/1/2005,2005,Diciembre,Linea 2,0
12/1/2005,2005,Diciembre,Linea 6,0
12/1/2005,2005,Diciembre,Linea 3,0
12/1/2005,2005,Diciembre,Linea 4,0
12/1/2005,2005,Diciembre,Linea 7,0
12/2/2005,2005,Diciembre,Linea 7,0
12/2/2005,2005,Diciembre,Linea 5,0
12/2/2005,2005,Diciembre,Linea 2,0
12/2/2005,2005,Diciembre,Linea 3,0
12/2/2005,2005,Diciembre,Linea 1,257589
12/2/2005,2005,Diciembre,Linea 6,0
12/2/2005,2005,Diciembre,Linea 4,0
12/3/2005,2005,Diciembre,Linea 7,0
12/3/2005,2005,Diciembre,Linea 4,0
12/3/2005,2005,Diciembre,Linea 5,0
12/3/2005,2005,Diciembre,Linea 2,0
12/3/2005,2005,Diciembre,Linea 3,0
12/3/2005,2005,Diciembre,Linea 1,140334
12/3/2005,2005,Diciembre,Linea 6,0
12/4/2005,2005,Diciembre,Linea 4,0
12/4/2005,2005,Diciembre,Linea 7,0
12/4/2005,2005,Diciembre,Linea 1,69172
12/4/2005,2005,Diciembre,Linea 2,0
12/4/2005,2005,Diciembre,Linea 5,0
12/4/2005,2005,Diciembre,Linea 6,0
12/4/2005,2005,Diciembre,Linea 3,0
12/5/2005,2005,Diciembre,Linea 5,0
12/5/2005,2005,Diciembre,Linea 7,0
12/5/2005,2005,Diciembre,Linea 1,244344
12/5/2005,2005,Diciembre,Linea 2,0
12/5/2005,2005,Diciembre,Linea 6,0
12/5/2005,2005,Diciembre,Linea 3,0
12/5/2005,2005,Diciembre,Linea 4,0
12/6/2005,2005,Diciembre,Linea 5,0
12/6/2005,2005,Diciembre,Linea 7,0
12/6/2005,2005,Diciembre,Linea 2,0
12/6/2005,2005,Diciembre,Linea 4,0
12/6/2005,2005,Diciembre,Linea 6,0
12/6/2005,2005,Diciembre,Linea 1,235378
12/6/2005,2005,Diciembre,Linea 3,0
12/7/2005,2005,Diciembre,Linea 3,0
12/7/2005,2005,Diciembre,Linea 7,0
12/7/2005,2005,Diciembre,Linea 1,236155
12/7/2005,2005,Diciembre,Linea 6,0
12/7/2005,2005,Diciembre,Linea 5,0
12/7/2005,2005,Diciembre,Linea 2,0
12/7/2005,2005,Diciembre,Linea 4,0
12/8/2005,2005,Diciembre,Linea 7,0
12/8/2005,2005,Diciembre,Linea 4,0
12/8/2005,2005,Diciembre,Linea 5,0
12/8/2005,2005,Diciembre,Linea 2,0
12/8/2005,2005,Diciembre,Linea 6,0
12/8/2005,2005,Diciembre,Linea 3,0
12/8/2005,2005,Diciembre,Linea 1,240949
12/9/2005,2005,Diciembre,Linea 1,257655
12/9/2005,2005,Diciembre,Linea 7,0
12/9/2005,2005,Diciembre,Linea 4,0
12/9/2005,2005,Diciembre,Linea 6,0
12/9/2005,2005,Diciembre,Linea 2,0
12/9/2005,2005,Diciembre,Linea 5,0
12/9/2005,2005,Diciembre,Linea 3,0
12/10/2005,2005,Diciembre,Linea 1,139220
12/10/2005,2005,Diciembre,Linea 2,0
12/10/2005,2005,Diciembre,Linea 3,0
12/10/2005,2005,Diciembre,Linea 5,0
12/10/2005,2005,Diciembre,Linea 6,0
12/10/2005,2005,Diciembre,Linea 7,0
12/10/2005,2005,Diciembre,Linea 4,0
12/11/2005,2005,Diciembre,Linea 7,0
12/11/2005,2005,Diciembre,Linea 4,0
12/11/2005,2005,Diciembre,Linea 1,64149
12/11/2005,2005,Diciembre,Linea 2,0
12/11/2005,2005,Diciembre,Linea 6,0
12/11/2005,2005,Diciembre,Linea 5,0
12/11/2005,2005,Diciembre,Linea 3,0
12/12/2005,2005,Diciembre,Linea 1,191673
12/12/2005,2005,Diciembre,Linea 6,0
12/12/2005,2005,Diciembre,Linea 4,0
12/12/2005,2005,Diciembre,Linea 5,0
12/12/2005,2005,Diciembre,Linea 7,0
12/12/2005,2005,Diciembre,Linea 2,0
12/12/2005,2005,Diciembre,Linea 3,0
12/13/2005,2005,Diciembre,Linea 1,239942
12/13/2005,2005,Diciembre,Linea 5,0
12/13/2005,2005,Diciembre,Linea 3,0
12/13/2005,2005,Diciembre,Linea 4,0
12/13/2005,2005,Diciembre,Linea 6,0
12/13/2005,2005,Diciembre,Linea 7,0
12/13/2005,2005,Diciembre,Linea 2,0
12/14/2005,2005,Diciembre,Linea 1,238186
12/14/2005,2005,Diciembre,Linea 4,0
12/14/2005,2005,Diciembre,Linea 2,0
12/14/2005,2005,Diciembre,Linea 5,0
12/14/2005,2005,Diciembre,Linea 3,0
12/14/2005,2005,Diciembre,Linea 6,0
12/14/2005,2005,Diciembre,Linea 7,0
12/15/2005,2005,Diciembre,Linea 6,0
12/15/2005,2005,Diciembre,Linea 1,264288
12/15/2005,2005,Diciembre,Linea 5,0
12/15/2005,2005,Diciembre,Linea 7,0
12/15/2005,2005,Diciembre,Linea 2,0
12/15/2005,2005,Diciembre,Linea 4,0
12/15/2005,2005,Diciembre,Linea 3,0
12/16/2005,2005,Diciembre,Linea 1,258152
12/16/2005,2005,Diciembre,Linea 2,0
12/16/2005,2005,Diciembre,Linea 5,0
12/16/2005,2005,Diciembre,Linea 6,0
12/16/2005,2005,Diciembre,Linea 7,0
12/16/2005,2005,Diciembre,Linea 4,0
12/16/2005,2005,Diciembre,Linea 3,0
12/17/2005,2005,Diciembre,Linea 5,0
12/17/2005,2005,Diciembre,Linea 2,0
12/17/2005,2005,Diciembre,Linea 7,0
12/17/2005,2005,Diciembre,Linea 6,0
12/17/2005,2005,Diciembre,Linea 3,0
12/17/2005,2005,Diciembre,Linea 1,127259
12/17/2005,2005,Diciembre,Linea 4,0
12/18/2005,2005,Diciembre,Linea 1,71348
12/18/2005,2005,Diciembre,Linea 4,0
12/18/2005,2005,Diciembre,Linea 3,0
12/18/2005,2005,Diciembre,Linea 2,0
12/18/2005,2005,Diciembre,Linea 5,0
12/18/2005,2005,Diciembre,Linea 6,0
12/18/2005,2005,Diciembre,Linea 7,0
12/19/2005,2005,Diciembre,Linea 1,217282
12/19/2005,2005,Diciembre,Linea 5,0
12/19/2005,2005,Diciembre,Linea 6,0
12/19/2005,2005,Diciembre,Linea 3,0
12/19/2005,2005,Diciembre,Linea 2,0
12/19/2005,2005,Diciembre,Linea 4,0
12/19/2005,2005,Diciembre,Linea 7,0
12/20/2005,2005,Diciembre,Linea 5,0
12/20/2005,2005,Diciembre,Linea 2,0
12/20/2005,2005,Diciembre,Linea 6,0
12/20/2005,2005,Diciembre,Linea 3,0
12/20/2005,2005,Diciembre,Linea 4,0
12/20/2005,2005,Diciembre,Linea 7,0
12/20/2005,2005,Diciembre,Linea 1,225846
12/21/2005,2005,Diciembre,Linea 1,219905
12/21/2005,2005,Diciembre,Linea 7,0
12/21/2005,2005,Diciembre,Linea 3,0
12/21/2005,2005,Diciembre,Linea 2,0
12/21/2005,2005,Diciembre,Linea 4,0
12/21/2005,2005,Diciembre,Linea 5,0
12/21/2005,2005,Diciembre,Linea 6,0
12/22/2005,2005,Diciembre,Linea 5,0
12/22/2005,2005,Diciembre,Linea 7,0
12/22/2005,2005,Diciembre,Linea 2,0
12/22/2005,2005,Diciembre,Linea 6,0
12/22/2005,2005,Diciembre,Linea 1,204220
12/22/2005,2005,Diciembre,Linea 4,0
12/22/2005,2005,Diciembre,Linea 3,0
12/23/2005,2005,Diciembre,Linea 7,0
12/23/2005,2005,Diciembre,Linea 4,0
12/23/2005,2005,Diciembre,Linea 3,0
12/23/2005,2005,Diciembre,Linea 6,0
12/23/2005,2005,Diciembre,Linea 5,0
12/23/2005,2005,Diciembre,Linea 1,186059
12/23/2005,2005,Diciembre,Linea 2,0
12/24/2005,2005,Diciembre,Linea 7,0
12/24/2005,2005,Diciembre,Linea 5,0
12/24/2005,2005,Diciembre,Linea 2,0
12/24/2005,2005,Diciembre,Linea 6,0
12/24/2005,2005,Diciembre,Linea 4,0
12/24/2005,2005,Diciembre,Linea 1,69584
12/24/2005,2005,Diciembre,Linea 3,0
12/25/2005,2005,Diciembre,Linea 4,0
12/25/2005,2005,Diciembre,Linea 1,54298
12/25/2005,2005,Diciembre,Linea 2,0
12/25/2005,2005,Diciembre,Linea 5,0
12/25/2005,2005,Diciembre,Linea 6,0
12/25/2005,2005,Diciembre,Linea 7,0
12/25/2005,2005,Diciembre,Linea 3,0
12/26/2005,2005,Diciembre,Linea 6,0
12/26/2005,2005,Diciembre,Linea 7,0
12/26/2005,2005,Diciembre,Linea 5,0
12/26/2005,2005,Diciembre,Linea 3,0
12/26/2005,2005,Diciembre,Linea 4,0
12/26/2005,2005,Diciembre,Linea 1,147057
12/26/2005,2005,Diciembre,Linea 2,0
12/27/2005,2005,Diciembre,Linea 7,0
12/27/2005,2005,Diciembre,Linea 1,146672
12/27/2005,2005,Diciembre,Linea 2,0
12/27/2005,2005,Diciembre,Linea 6,0
12/27/2005,2005,Diciembre,Linea 3,0
12/27/2005,2005,Diciembre,Linea 4,0
12/27/2005,2005,Diciembre,Linea 5,0
12/28/2005,2005,Diciembre,Linea 1,152093
12/28/2005,2005,Diciembre,Linea 7,0
12/28/2005,2005,Diciembre,Linea 2,0
12/28/2005,2005,Diciembre,Linea 5,0
12/28/2005,2005,Diciembre,Linea 4,0
12/28/2005,2005,Diciembre,Linea 6,0
12/28/2005,2005,Diciembre,Linea 3,0
12/29/2005,2005,Diciembre,Linea 1,155563
12/29/2005,2005,Diciembre,Linea 5,0
12/29/2005,2005,Diciembre,Linea 7,0
12/29/2005,2005,Diciembre,Linea 2,0
12/29/2005,2005,Diciembre,Linea 6,0
12/29/2005,2005,Diciembre,Linea 4,0
12/29/2005,2005,Diciembre,Linea 3,0
12/30/2005,2005,Diciembre,Linea 7,0
12/30/2005,2005,Diciembre,Linea 5,0
12/30/2005,2005,Diciembre,Linea 3,0
12/30/2005,2005,Diciembre,Linea 6,0
12/30/2005,2005,Diciembre,Linea 1,146781
12/30/2005,2005,Diciembre,Linea 2,0
12/30/2005,2005,Diciembre,Linea 4,0
12/31/2005,2005,Diciembre,Linea 3,0
12/31/2005,2005,Diciembre,Linea 2,0
12/31/2005,2005,Diciembre,Linea 6,0
12/31/2005,2005,Diciembre,Linea 4,0
12/31/2005,2005,Diciembre,Linea 5,0
12/31/2005,2005,Diciembre,Linea 7,0
12/31/2005,2005,Diciembre,Linea 1,93486
1/1/2006,2006,Enero,Linea 5,0
1/1/2006,2006,Enero,Linea 6,0
1/1/2006,2006,Enero,Linea 3,0
1/1/2006,2006,Enero,Linea 7,0
1/1/2006,2006,Enero,Linea 2,0
1/1/2006,2006,Enero,Linea 4,0
1/1/2006,2006,Enero,Linea 1,28080
1/2/2006,2006,Enero,Linea 7,0
1/2/2006,2006,Enero,Linea 6,0
1/2/2006,2006,Enero,Linea 1,165127
1/2/2006,2006,Enero,Linea 2,0
1/2/2006,2006,Enero,Linea 4,0
1/2/2006,2006,Enero,Linea 5,0
1/2/2006,2006,Enero,Linea 3,0
1/3/2006,2006,Enero,Linea 5,0
1/3/2006,2006,Enero,Linea 6,0
1/3/2006,2006,Enero,Linea 7,0
1/3/2006,2006,Enero,Linea 1,189170
1/3/2006,2006,Enero,Linea 3,0
1/3/2006,2006,Enero,Linea 4,0
1/3/2006,2006,Enero,Linea 2,0
1/4/2006,2006,Enero,Linea 5,0
1/4/2006,2006,Enero,Linea 2,0
1/4/2006,2006,Enero,Linea 3,0
1/4/2006,2006,Enero,Linea 4,0
1/4/2006,2006,Enero,Linea 6,0
1/4/2006,2006,Enero,Linea 7,0
1/4/2006,2006,Enero,Linea 1,203064
1/5/2006,2006,Enero,Linea 1,210237
1/5/2006,2006,Enero,Linea 2,0
1/5/2006,2006,Enero,Linea 6,0
1/5/2006,2006,Enero,Linea 3,0
1/5/2006,2006,Enero,Linea 5,0
1/5/2006,2006,Enero,Linea 7,0
1/5/2006,2006,Enero,Linea 4,0
1/6/2006,2006,Enero,Linea 1,192893
1/6/2006,2006,Enero,Linea 2,0
1/6/2006,2006,Enero,Linea 3,0
1/6/2006,2006,Enero,Linea 5,0
1/6/2006,2006,Enero,Linea 6,0
1/6/2006,2006,Enero,Linea 7,0
1/6/2006,2006,Enero,Linea 4,0
1/7/2006,2006,Enero,Linea 5,0
1/7/2006,2006,Enero,Linea 7,0
1/7/2006,2006,Enero,Linea 1,143525
1/7/2006,2006,Enero,Linea 4,0
1/7/2006,2006,Enero,Linea 6,0
1/7/2006,2006,Enero,Linea 2,0
1/7/2006,2006,Enero,Linea 3,0
1/8/2006,2006,Enero,Linea 1,33796
1/8/2006,2006,Enero,Linea 6,0
1/8/2006,2006,Enero,Linea 3,0
1/8/2006,2006,Enero,Linea 2,0
1/8/2006,2006,Enero,Linea 5,0
1/8/2006,2006,Enero,Linea 7,0
1/8/2006,2006,Enero,Linea 4,0
1/9/2006,2006,Enero,Linea 5,0
1/9/2006,2006,Enero,Linea 6,0
1/9/2006,2006,Enero,Linea 3,0
1/9/2006,2006,Enero,Linea 7,0
1/9/2006,2006,Enero,Linea 1,229030
1/9/2006,2006,Enero,Linea 2,0
1/9/2006,2006,Enero,Linea 4,0
1/10/2006,2006,Enero,Linea 7,0
1/10/2006,2006,Enero,Linea 6,0
1/10/2006,2006,Enero,Linea 3,0
1/10/2006,2006,Enero,Linea 1,226298
